Subj,Surround,StimName,Win_LElow,Avg_LElow,Los_LElow,Win_LEhigh,Avg_LEhigh,Los_LEhigh
S9,HS,Noise,0.0744773455488311,0.241576851126096,0.51712848983594,0.0488940180390198,0.265547782894153,0.543038327376623
S9,HS,Natural,0.0844919457042438,0.235082727755335,0.509547729745594,0.0816496580927725,0.251246890528022,0.525198375219624
S10,MS,G1,0.0273861278752583,0.27636027210871,0.555202665699652,0.12747548783982,0.227760839478608,0.493710441453288
S10,MS,G5,0.110679718105893,0.260528309402261,0.528913981664316,0.272488531868774,0.205851888502389,0.408350339781908
S10,MS,Noise,0.025,0.283945417290014,0.562916512459885,0.0454147553114624,0.280401497856199,0.558065856328803
S10,MS,Natural,0.0174801474695025,0.288121309328014,0.567425961885973,0.0418330013267038,0.299791594278425,0.57814358078249
S10,LS,G1,0.0387298334620742,0.288747294359618,0.567009700093393,0.0316227766016838,0.281291663580704,0.559910707166777
S10,LS,G5,0.0418330013267039,0.261963737948595,0.540138871032256,0.0570087712549569,0.250249875124844,0.527494075796117
S10,LS,Noise,0.0325960120260132,0.295486886341848,0.57429304366325,0.0268095132369091,0.289557852595988,0.568523306470368
S10,LS,Natural,0.0263523138347365,0.296624528842628,0.575784489004157,0.034960294939005,0.29257002960355,0.571158666416104
S10,HS,G1,0.272029410174709,0.0766485485837794,0.306594194335118,0.343511280746353,0.0782623792124927,0.224722050542442
S10,HS,G5,0.461519230368573,0.186748493969831,0.114017542509914,0.423379262600331,0.149582753016516,0.147478812037526
S10,HS,Noise,0.0564579489531811,0.280178514522438,0.556832560111206,0.0333072814861855,0.288070086958018,0.566665134801851
S10,HS,Natural,0.0508265022732563,0.297699512932084,0.575253567278523,0.0431405970184827,0.281341034649725,0.559190883727949
