Subj,Surround,StimName,Win_LElow,Avg_LElow,Los_LElow,Win_LEhigh,Avg_LEhigh,Los_LEhigh
S6,MS,No4,0.113651514141549,0.241307203926171,0.534633831078181,0.067700320038633,0.292083036138698,0.590197706987526
S6,MS,No4_histeq,0.0408248290463863,0.290653000443255,0.591255725835559,0.0456435464587639,0.269064738182716,0.570087712549569
S6,MS,No4_bandpass,0.168325082306035,0.259607074890754,0.537354631505117,0.191485421551268,0.210900845580729,0.484338036224013
S6,MS,No4_bar,0.05,0.273671031227884,0.574093488321661,0.067700320038633,0.253927483086543,0.553774924194538
S6,MS,No4_blur,0.0456435464587639,0.287771610830533,0.588075958812578,0.0288675134594813,0.303280673084631,0.604497036110738
S6,HS,G5,0.561990510002912,0.263589010898912,0.0735980072193986,0.529543828843908,0.278948920055267,0.239791576165636
S6,HS,G5_horz,0.567523861466047,0.27137765813223,0.0866025403784439,0.531899113241098,0.279694774113974,0.23629078131263
S6,HS,G5_blur,0.542371336509099,0.249791579788698,0.113651514141549,0.409267638593623,0.292795434846014,0.431566912540802
S6,HS,No4,0.15,0.272144263213466,0.55490239381955,0.0408248290463863,0.297734501415831,0.598261369859919
S6,HS,No4_histeq,0.0456435464587639,0.287771610830533,0.588075958812578,0.0204124145231932,0.309401303595616,0.611010092660779
S6,HS,No4_bandpass,0.244948974278318,0.185685666292977,0.437321392113398,0.0612372435695795,0.290653000443255,0.58949130612758
S6,HS,No4_bar,0.259004504465334,0.253927483086543,0.494132236012453,0.0456435464587638,0.291368895617451,0.591607978309962
S6,HS,No4_blur,0.159426053914242,0.227989400338408,0.510718448201485,0.088975652100261,0.268289333866754,0.564210362660359
S7,MS,G5,0.3685557397916,0.265949556620549,0.433493560121332,0.0841625411530172,0.27820106637706,0.574456264653803
S7,MS,G5_horz,0.0288675134594813,0.285591491469897,0.587012208845211,0.0978945010372561,0.255563103753261,0.55075705472861
S7,MS,G5_blur,0.241522945769824,0.175297366399689,0.430600356092127,2.10161826674781e-16,0.30190368221228,0.60380736442456
S7,MS,No4,0.120761472884912,0.231615701828122,0.524404424085076,2.2662332591842e-17,0.30190368221228,0.60380736442456
S7,MS,No4_histeq,0.0540061724867321,0.281920497067288,0.581664278887172,0.0540061724867322,0.258803335887826,0.559761854124889
S7,MS,No4_bandpass,0.12747548783982,0.239574275191084,0.529937103186155,0.158113883008419,0.265165042944955,0.54581742979376
S7,MS,No4_bar,0.0353553390593275,0.286320042376825,0.587367006223536,0.0978945010372562,0.220558004464434,0.519615242270663
S7,MS,No4_blur,0.0763762615825974,0.24811791551599,0.547342062455767,0.067700320038633,0.28118054698005,0.579511288357124
S7,HS,G5,0.431083905212586,0.157784135239679,0.215058131676066,0.259807621135332,0.122048487632307,0.380241151551661
S7,HS,G5_horz,0.273099493469566,0.0568257570707745,0.337885582211888,0.243241991988774,0.152411176318099,0.411804970020194
S7,HS,G5_blur,0.370247664858718,0.116815381407302,0.269258240356725,0.194722024092465,0.157784135239679,0.440643468880076
S7,HS,No4,0.139940463531222,0.246432884710354,0.533072853057316,0.0889756521002609,0.264378201320255,0.560505724026675
S7,HS,No4_histeq,0.067700320038633,0.262003498704375,0.561248608016091,0.0957427107756339,0.250624220697043,0.546580277726886
S7,HS,No4_bandpass,0.102062072615966,0.280438644507731,0.57373048260195,0.129099444873581,0.21286732957408,0.506211418282915
S7,HS,No4_bar,0.162018517460197,0.153772017393716,0.450924975282289,0.215058131676066,0.176481821537895,0.445346307196246
S7,HS,No4_blur,0.05,0.269837914311536,0.570453036337494,0.13228756555323,0.199739413570115,0.494553670831926
S8,MS,G5,0.225462487641145,0.266731762887987,0.523211238411409,0.0204124145231932,0.306016067116309,0.607590871118606
S8,MS,G5_horz,0.240658817969894,0.221500564333367,0.47169905660283,0.0288675134594813,0.313415326151525,0.6147492713836
S8,MS,G5_blur,0.0500000000000001,0.302592960922755,0.602425652397594,0.0577350269189626,0.327076698446506,0.62683065230305
S8,MS,No4,0.0866025403784439,0.339576942680153,0.636723383163102,0.0408248290463863,0.31803432728769,0.618802607191232
S8,MS,No4_histeq,0.0204124145231931,0.309401303595616,0.611010092660779,0.0288675134594813,0.292795434846014,0.594067897354054
S8,MS,No4_bandpass,0.0288675134594813,0.292795434846014,0.594067897354054,0.0499999999999999,0.32580029670541,0.62616557980564
S8,MS,No4_bar,0.0577350269189626,0.327076698446506,0.62683065230305,0.0288675134594813,0.313415326151525,0.6147492713836
S8,MS,No4_blur,0.0288675134594813,0.303280673084631,0.604497036110738,0.0540061724867322,0.306696103659632,0.606217782649107
S8,HS,G5,0.509901951359279,0.216746780060666,0.12747548783982,0.518411033833193,0.231615701828122,0.144337567297406
S8,HS,G5_horz,0.482614407852342,0.191213231759729,0.15,0.486483983977547,0.210900845580729,0.185965946703512
S8,HS,G5_blur,0.418330013267038,0.156458194629322,0.237170824512628,0.461428939996904,0.218660696056699,0.254950975679639
S8,HS,No4,0.266145323711189,0.217705841293552,0.454147553114624,0.193649167310371,0.291368895617451,0.560877289015461
S8,HS,No4_histeq,0.413823633931171,0.193380023097872,0.292973263854116,0.337885582211888,0.125415974527437,0.315568270479358
S8,HS,No4_bandpass,0.251661147842358,0.219611399218407,0.464130010521477,0.2,0.309401303595616,0.577711000414567
S8,HS,No4_bar,0.433973885543051,0.138067012714841,0.179118210501705,0.393170870402848,0.157784135239679,0.278388218141501
S8,HS,No4_blur,0.230036229030704,0.204888180885737,0.461880215351701,0.067700320038633,0.288494656218563,0.586657196893268
S9,MS,G5,0.0790569415042095,0.27290871489688,0.570087712549569,0.522414267288583,0.227073776557312,0.111803398874989
S9,MS,G5_horz,0.0499999999999999,0.273671031227884,0.574093488321661,0.588430114796991,0.295627862917779,0.104083299973307
S9,MS,G5_blur,0.0866025403784439,0.255563103753261,0.552645154386308,0.300693642544479,0.183428005858793,0.398956973452861
S9,MS,No4,0.0456435464587639,0.305334516009354,0.605530070819498,0.0912870929175277,0.261207133644291,0.557150488348226
S9,MS,No4_histeq,0.0677003200386331,0.288494656218563,0.586657196893268,0.0408248290463863,0.297734501415831,0.598261369859919
S9,MS,No4_bandpass,0.0540061724867323,0.296331739778242,0.595818764390649,0.0735980072193986,0.251454104493577,0.55075705472861
S9,MS,No4_bar,0.0204124145231931,0.306016067116309,0.607590871118606,0.196850196850295,0.243027776190295,0.511533641774094
S9,MS,No4_blur,0.05,0.319341770939329,0.619475584668193,0.0978945010372561,0.3073746356918,0.601387285088957
S9,HS,G5,0.506622805119022,0.28118054698005,0.289395922569756,0.561619681516475,0.262797450520358,0.0707106781186547
S9,HS,G5_horz,0.535412613473634,0.238703093123375,0.0978945010372561,0.55490239381955,0.256377001048586,0.0763762615825972
S9,HS,G5_blur,0.322102468168128,0.0859990310022929,0.305505046330389,0.543522461970678,0.25228125838701,0.119023807142381
S9,HS,No4,0.0499999999999999,0.306016067116309,0.605874024309784,0.115470053837925,0.214815812577504,0.511126207506522
S9,HS,No4_histeq,0.151382517704875,0.24473625259314,0.528362249471579,0.485197554266988,0.265165042944955,0.295803989154981
S9,HS,No4_bandpass,0.296507447910953,0.176481821537895,0.395811402901264,0.494553670831926,0.219611399218407,0.184842275106824
S9,HS,No4_bar,0.506622805119022,0.218660696056699,0.145773797371133,0.437321392113398,0.216746780060666,0.291547594742265
S9,HS,No4_blur,0.206155281280883,0.171694981483638,0.445813862503175,0.1,0.275945344829974,0.569722154504574
S11,MS,G5,0.171998062004586,0.241307203926171,0.518812747209113,0.113651514141549,0.249791579788698,0.542371336509099
S11,MS,G5_horz,0.466368952654441,0.285591491469897,0.357654395564582,0.315568270479358,0.230714469998452,0.43493294502333
S11,MS,G5_blur,0.111803398874989,0.257188322700183,0.549621081594705,0.0500000000000001,0.28118054698005,0.58130600088651
S11,MS,No4,1.1331166295921e-16,0.30190368221228,0.60380736442456,0.0288675134594813,0.292795434846014,0.594067897354054
S11,MS,No4_histeq,0.0204124145231931,0.309401303595616,0.611010092660779,0.0288675134594813,0.2998263386251,0.601040764008565
S11,MS,No4_bandpass,0.0408248290463864,0.290653000443255,0.591255725835559,0.045643546458764,0.305334516009354,0.605530070819498
S11,MS,No4_bar,0.102062072615966,0.30190368221228,0.595119035711904,1.32142971168015e-16,0.30190368221228,0.60380736442456
S11,MS,No4_blur,0.0288675134594813,0.313415326151525,0.6147492713836,0.0204124145231933,0.299130684929959,0.600694043031337
S11,HS,G5,0.601040764008565,0.303280673084631,0.0707106781186547,0.513565964604354,0.225231362528993,0.141421356237309
S11,HS,G5_horz,0.568624070307733,0.269837914311536,0.067700320038633,0.6147492713836,0.316721486482998,0.0707106781186547
S11,HS,G5_blur,0.52400699740875,0.239574275191084,0.15,0.472140515807176,0.192299679320239,0.182574185835055
S11,HS,No4,0.0456435464587638,0.305334516009354,0.605530070819498,0.195789002074512,0.262797450520358,0.53111517897094
S11,HS,No4_histeq,0.373608529524332,0.248956154104828,0.408248290463863,0.152752523165195,0.262003498704375,0.544288526426931
S11,HS,No4_bandpass,0.138443731048635,0.284861077252287,0.570453036337494,0.158113883008419,0.257188322700183,0.538129476365431
S11,HS,No4_bar,0.539675828623073,0.24811791551599,0.119023807142381,0.509084144976709,0.22430448056158,0.154110350074224
S11,HS,No4_blur,0.267706306736817,0.237828719880505,0.473022198210612,0.0456435464587639,0.321940729534698,0.622494979899437
S12,MS,G5,0.579151678463135,0.321940729534698,0.232737334062816,0.531899113241098,0.275945344829974,0.227303028283098
S12,MS,G5_horz,0.531899113241098,0.268289333866754,0.208166599946613,0.542371336509099,0.295627862917779,0.250831949054873
S12,MS,G5_blur,0.543522461970678,0.275945344829974,0.197905701450632,0.0912870929175276,0.248956154104827,0.54581742979376
S12,MS,No4,0.0957427107756338,0.310073915918984,0.604497036110738,0.0499999999999999,0.302592960922755,0.602425652397594
S12,MS,No4_histeq,0.47037219305567,0.302592960922755,0.379692858329817,0.0912870929175276,0.34686092313779,0.643881459069395
S12,MS,No4_bandpass,0.523211238411409,0.332759923468357,0.360555127546399,0.102062072615966,0.325160216918778,0.61913918736689
S12,MS,No4_bar,0.102062072615966,0.21286732957408,0.51234753829798,0.347011046894284,0.264378201320255,0.449073119510249
S12,MS,No4_blur,0.0790569415042094,0.27290871489688,0.570087712549569,0.174403746137136,0.377353724419587,0.660807586719967
S12,HS,G5,0.539675828623073,0.279694774113973,0.217944947177034,0.591255725835559,0.297734501415831,0.1
S12,HS,G5_horz,0.574456264653803,0.281920497067288,0.106066017177982,0.614410286372225,0.319341770939329,0.0935414346693485
S12,HS,G5_blur,0.601387285088957,0.303966829330658,0.0735980072193987,0.441116008928868,0.177658380044399,0.225462487641145
S12,HS,No4,0.315568270479358,0.226154445751865,0.430116263352131,0.0735980072193987,0.275189328765973,0.573003781255703
S12,HS,No4_histeq,0.515994186013757,0.260408333199996,0.227303028283098,0.494974746830583,0.27137765813223,0.290832139443586
S12,HS,No4_bandpass,0.500832640043891,0.246432884710354,0.230036229030704,0.190394327646598,0.22890136158034,0.500832640043891
S12,HS,No4_bar,0.623163969861331,0.329614674026102,0.106066017177982,0.441588043316392,0.146841751555884,0.174403746137136
S12,HS,No4_blur,0.272335577306137,0.238703093123375,0.47125718385329,0.12747548783982,0.235186096527835,0.525991127935317
S13,MS,G5,0.246644143115812,0.227989400338408,0.474780651108137,0.0612372435695794,0.256377001048586,0.556776436283002
S13,MS,G5_horz,0.285773803324704,0.0783953655092784,0.336030752560933,0.109924216318941,0.235186096527835,0.529937103186155
S13,MS,G5_blur,0.15545631755148,0.210900845580729,0.497074776400225,0.0978945010372561,0.267511681987909,0.561990510002912
S13,MS,No4,0.0408248290463864,0.275945344829974,0.576989312437125,0.139940463531222,0.242169018112006,0.529150262212918
S13,MS,No4_histeq,0.0353553390593274,0.282658510102444,0.583809329604566,0.0763762615825974,0.24811791551599,0.547342062455767
S13,MS,No4_bandpass,0.0408248290463863,0.290653000443255,0.591255725835559,0.0612372435695795,0.268289333866754,0.567890834580027
S13,MS,No4_bar,0.0456435464587639,0.265165042944955,0.566421515598881,0.0790569415042095,0.265165042944955,0.562731433871138
S13,MS,No4_blur,0.0577350269189626,0.247276835415963,0.548862460002504,0.389978631893253,0.378456294262186,0.562731433871138
S13,HS,G5,0.310241841149771,0.241307203926171,0.45,0.270030862433661,0.207916249164577,0.442530601578392
S13,HS,G5_horz,0.513160143944688,0.274431230001252,0.26378652985574,0.237170824512628,0.236070257903588,0.487339717240448
S13,HS,G5_blur,0.115470053837925,0.254746606127213,0.546580277726886,0.174403746137136,0.238703093123375,0.515590276608601
S13,HS,No4,0.0408248290463863,0.301212826198797,0.601733606617857,0.113651514141549,0.309401303595616,0.600694043031337
S13,HS,No4_histeq,0.0612372435695795,0.297734501415831,0.596517672272443,0.0408248290463864,0.287046744160831,0.587721589416848
S13,HS,No4_bandpass,0.144337567297406,0.261207133644291,0.54581742979376,0.151382517704875,0.257188322700183,0.540061724867322
S13,HS,No4_bar,0.0288675134594813,0.292795434846014,0.594067897354054,0.0935414346693486,0.299130684929959,0.593717104351896
S13,HS,No4_blur,0.185965946703512,0.200779730052613,0.477842372894382,0.0353553390593273,0.297033948677027,0.59791303715507
S14,MS,G5,0.409267638593622,0.303280673084631,0.445813862503175,0.0957427107756339,0.292795434846014,0.587012208845211
S14,MS,G5_horz,0.312916389258643,0.305334516009354,0.520416499866533,0.0645497224367902,0.294922306153106,0.59336610396393
S14,MS,G5_blur,0.0763762615825973,0.308051673154575,0.60518592184551,0.436844747402705,0.255563103753261,0.349404254887277
S14,MS,No4,0.0204124145231931,0.299130684929959,0.600694043031337,0.0612372435695795,0.327713035037261,0.627162924074226
S14,MS,No4_histeq,0.020412414523193,0.309401303595616,0.611010092660779,0.0612372435695795,0.327713035037261,0.627162924074226
S14,MS,No4_bandpass,0.0288675134594813,0.296331739778242,0.597564501399919,0.0408248290463863,0.31803432728769,0.618802607191232
S14,MS,No4_bar,0.05,0.319341770939329,0.619475584668193,0.0677003200386329,0.28118054698005,0.579511288357124
S14,MS,No4_blur,0.0841625411530174,0.33587572106361,0.633113997107419,0.0353553390593273,0.310745072366401,0.611691643450086
S14,HS,G5,0.250831949054874,0.309401303595616,0.557524289455924,0.57987067523716,0.310073915918984,0.195789002074512
S14,HS,G5_horz,0.513971464836976,0.24811791551599,0.203100960115899,0.610669032018709,0.349851158828056,0.232737334062816
S14,HS,G5_blur,0.426223728418147,0.253927483086543,0.359976851107586,0.548482755730144,0.319993489517105,0.293683503111768
S14,HS,No4,0.111803398874989,0.305334516009354,0.596866819315666,0.0612372435695794,0.33087636160153,0.630476010645925
S14,HS,No4_histeq,0.0456435464587639,0.315403181129593,0.615765106730372,1.32142971168015e-16,0.30190368221228,0.60380736442456
S14,HS,No4_bandpass,0.0288675134594813,0.306696103659632,0.607933658661316,0.0763762615825973,0.32129296081095,0.618802607191232
S14,HS,No4_bar,0.327235898601198,0.219611399218407,0.414326763155202,0.502908208987154,0.237828719880506,0.206155281280883
S14,HS,No4_blur,0.0353553390593274,0.317378585709034,0.618465843842649,0.0612372435695794,0.327713035037261,0.627162924074226
S15,MS,G5,0.0408248290463862,0.290653000443255,0.591255725835559,0.0500000000000001,0.288494656218563,0.588430114796991
S15,MS,G5_horz,0.0645497224367903,0.27290871489688,0.57191199789245,0.0612372435695794,0.275945344829974,0.575181130891247
S15,MS,G5_blur,0.0790569415042095,0.27290871489688,0.570087712549569,0.0735980072193988,0.282658510102444,0.58022983951764
S15,MS,No4,0.0456435464587637,0.287771610830533,0.588075958812578,0.0866025403784438,0.28993533761858,0.585590869692029
S15,MS,No4_histeq,0.0288675134594813,0.292795434846014,0.594067897354054,0.0645497224367901,0.284128785353872,0.582737791234903
S15,MS,No4_bandpass,0.0790569415042096,0.280438644507731,0.577350269189626,0.0577350269189625,0.286320042376825,0.585590869692029
S15,MS,No4_bar,0.0204124145231931,0.309401303595616,0.611010092660779,0.0353553390593273,0.3073746356918,0.608276253029822
S15,MS,No4_blur,0.0288675134594813,0.303280673084631,0.604497036110738,0.0408248290463864,0.304651440173849,0.60518592184551
S15,HS,G5,0.147196014438798,0.270608881352159,0.554151002284876,0.138443731048635,0.309401303595616,0.595469002831662
S15,HS,G5_horz,0.067700320038633,0.309401303595616,0.607590871118606,0.0288675134594813,0.313415326151525,0.6147492713836
S15,HS,G5_blur,0.0677003200386331,0.288494656218563,0.586657196893268,0.05,0.295627862917779,0.595469002831661
S15,HS,No4,0.348807492274272,0.329614674026102,0.527178021797824,0.05,0.28118054698005,0.58130600088651
S15,HS,No4_histeq,0.0204124145231932,0.306016067116309,0.607590871118606,0.0204124145231931,0.299130684929959,0.600694043031337
S15,HS,No4_bandpass,0.0408248290463862,0.297734501415831,0.598261369859919,0.104083299973307,0.273671031227884,0.566789202437732
S15,HS,No4_bar,0.0204124145231931,0.309401303595616,0.611010092660779,3.20493781063927e-17,0.30190368221228,0.60380736442456
S15,HS,No4_blur,0.216024689946929,0.266731762887987,0.527178021797824,0.0353553390593273,0.300520382004283,0.601387285088957
S16,MS,G5,0.617116952719121,0.327713035037261,0.12747548783982,0.623832242407097,0.327713035037261,0.0889756521002609
S16,MS,G5_horz,0.42573465914816,0.265165042944955,0.376386326354541,0.632455532033676,0.331505404681935,0.045643546458764
S16,MS,G5_blur,0.55490239381955,0.272144263213466,0.15,0.584166072277396,0.314741957800354,0.197905701450632
S16,MS,No4,0.0612372435695795,0.327713035037261,0.627162924074226,0.0677003200386329,0.292083036138698,0.590197706987526
S16,MS,No4_histeq,0.0866025403784439,0.317378585709034,0.613392207319265,0.223606797749979,0.253105709141457,0.510310363079829
S16,MS,No4_bandpass,0.12747548783982,0.294215057398495,0.582380173655205,0.422295315310664,0.247276835415963,0.355316760088797
S16,MS,No4_bar,0.0735980072193986,0.27137765813223,0.569356361751291,0.0645497224367902,0.261207133644291,0.560877289015461
S16,MS,No4_blur,0.0353553390593275,0.28993533761858,0.590903263374528,0.33291640592397,0.277451196909775,0.474780651108137
S16,HS,G5,0.555652769272322,0.262003498704375,0.104083299973307,0.614410286372225,0.316063021141881,0.067700320038633
S16,HS,G5_horz,0.549621081594705,0.257188322700183,0.11180339887499,0.67515430335097,0.377905411445774,0.109924216318941
S16,HS,G5_blur,0.577711000414567,0.277451196909775,0.05,0.658596993615975,0.362140626460679,0.104083299973307
S16,HS,No4,0.570453036337494,0.277451196909775,0.104083299973307,0.592311854797229,0.2998263386251,0.106066017177982
S16,HS,No4_histeq,0.577711000414567,0.277451196909775,0.05,0.578431787969276,0.28993533761858,0.125830573921179
S16,HS,No4_bandpass,0.51720402163943,0.262797450520358,0.230036229030704,0.562731433871138,0.269064738182716,0.102062072615966
S16,HS,No4_bar,0.549241901776136,0.25228125838701,0.0889756521002609,0.574456264653803,0.27820106637706,0.0841625411530172
S16,HS,No4_blur,0.560133912560202,0.275189328765973,0.14142135623731,0.570818126318124,0.27820106637706,0.106066017177982
S17,MS,G5,0.52875640264051,0.241307203926171,0.138443731048634,0.586657196893268,0.288494656218563,0.067700320038633
S17,MS,G5_horz,0.318198051533947,0.247276835415963,0.450924975282289,0.557524289455924,0.265949556620549,0.113651514141549
S17,MS,G5_blur,0.466368952654441,0.183428005858793,0.179118210501706,0.304822352636198,0.210900845580729,0.422295315310664
S17,MS,No4,0.0204124145231931,0.309401303595616,0.611010092660779,0.0645497224367903,0.284128785353872,0.582737791234903
S17,MS,No4_histeq,0.0288675134594814,0.292795434846014,0.594067897354054,0.0456435464587638,0.261207133644291,0.562731433871138
S17,MS,No4_bandpass,0.104083299973307,0.28118054698005,0.574093488321661,0.151382517704875,0.207916249164577,0.495815826021451
